vocab,Freq
협업할때도,1
영수증,1
틀니겜,1
넘어가네,1
개꿀이네,1
학생,1
사기인데,1
파괴범,1
주작해놔야지,1
유니크,1
느그들,1
말많은애가,1
무섭노,1
안댐,1
나나나나나난데스까,1
도시락으로,1
나왔어,1
십발,1
정떡돌리네,1
태어나면,1
억대연봉,1
묶고있누,1
머리가,1
중계라도,1
나온다는거,1
쉽짘,1
글하나,1
들켰노,1
슈퍼기사,1
정지냐,1
부잣집,1
킷타,1
막힌,1
후딱,1
거한,1
스트라이크가,1
야근각,1
쩡한,1
땅파서나오는거냐,1
탐정병,1
공앱,1
역대하갤,1
야붕이들은,1
안되도,1
넓어,1
조져버린거,1
몇살,1
앞날,1
로리거유,1
만두머리는,1
정직성실,1
판정,1
3살이면,1
도배쳐해놨네,1
주사,1
유메,1
왔닼,1
위는안보냐,1
있더라,1
말하면,1
수호,1
았노,1
던지는거봐랔,1
해명해,1
자체,1
예수냐,1
민폐,1
85예상,1
필여없는,1
카와이밖에,1
커엽퓨,1
개귀찮아하는거,1
싶겠냐,1
코대성이론,1
구겅된거,1
민도,1
체력다함,1
어우,1
티키타카,1
정보,1
안나온거냐,1
형쳔좋게,1
공에,1
케이온갤,1
누를뻔,1
주읹님,1
해킹당해서,1
3년,1
빠진,1
토플,1
체온나눔,1
침몰해라,1
priority설정해서,1
이과임,1
움직여도,1
쿄토애니매이션,1
단장콘,1
개빡치노,1
구라,1
뻔뻔한새끼,1
엔드리스때,1
부수고있는데,1
슬렌더한게,1
실북기념,1
야구부새끼들,1
더러운거봐,1
집단자살말곤,1
치우고,1
게로게로,1
유키토,1
대회라며,1
벌어지는건,1
깨지는,1
볼만하네,1
민폐쉑,1
쳐자노,1
초이스,1
기대에,1
다시는,1
맨뒤,1
육체적,1
본다고,1
미친새꺄,1
처녀,1
봐주세요,1
합숙가면,1
부랄긁었음,1
접대기관,1
하면서,1
머꼴이고,1
새끼임,1
왜저러냐,1
초당60프레임으로,1
팔았냐,1
5등임,1
박히냐,1
극우,1
볼때,1
빻았는데,1
안되,1
낙하,1
개념임,1
10분정도면,1
해체음미,1
감이옴,1
파트타임,1
뒷조사에,1
댕커엽,1
최적화,1
바니갸루,1
다나온다고,1
병신년이,1
더아래임,1
x에서,1
3기나올가능성,1
만족했누,1
물어보면,1
글쓰기,1
발생할,1
달리놐,1
자체임,1
나올차례,1
난디,1
위엄찬,1
암튼,1
새롭네,1
셐스하네,1
주관적,1
그대로,1
입으면,1
사건훼손쳐하네,1
늘어나지를,1
붕신,1
갔다온다,1
아빌립유,1
안만저,1
호구다,1
말러,1
진담이지,1
검은화면,1
지금보면,1
틀니,1
저승에서,1
못보는거봐라,1
빳따충이네,1
뿌리고다녀5,1
사라질때가,1
좋다니까,1
개쉬운데,1
아가리로,1
pc1등,1
성폭력,1
무삭제판,1
기억이,1
시작합니다,1
개좋았겠다,1
여유보소,1
패왕,1
상상,1
봤냐,1
주제에,1
꼴리게,1
도전돠제,1
방영줕인데,1
쓰리섬각,1
갈매기,1
스포임,1
유동들,1
머저리년,1
내일밤이,1
27일의,1
노래가,1
이제야,1
빈유충새낔,1
소설이나,1
윤간당할차례,1
한숨,1
당하게,1
메차쿠차,1
모에라고퓨,1
처녀상실,1
미필,1
찐따쉨,1
유키로,1
너무돟다,1
뒤에포스터,1
안주냐,1
벌쎀,1
11명,1
느끼하네,1
진지,1
9분까지,1
기사,1
피해갈,1
다음꺼,1
예의도,1
캐릭들,1
존나기엽네,1
요청,1
뭐보노,1
애새끼같지얺냐,1
쳐웃네,1
mt간다이거야,1
아름답게,1
자소서에,1
번지하면,1
들어보니,1
애미터졌나,1
노란리본,1
단점은,1
할수,1
내뱉으면,1
터져랔,1
부실에서,1
눈빛봐,1
등판예쩡,1
진짴,1
말도못하네,1
했지만,1
듣넼,1
살았냨,1
재미가,1
서커스,1
일남,1
챠퍄챷챠,1
야구에피,1
엄복동,1
없어,1
아웃사이더,1
자기,1
하나만,1
애들아,1
되는가,1
실북갤임,1
되는거,1
속옷을,1
신인새끼,1
약파노,1
노리고있는거봐랔,1
정보생명체,1
와가가마마나노,1
여성,1
야루히다,1
나온거야,1
강조하면서,1
언제풀려,1
보지말래,1
몇명이나할려나,1
의젖해보이네,1
고민상담자제1홐,1
안하네,1
끊기니까,1
돌려쓰기냐,1
하붕이,1
못얻었노,1
유키상노,1
사장이,1
뭔지,1
소실도,1
사형제도,1
쎅각,1
어떡하냐,1
야맹증있냐,1
공이,1
루프,1
돌아가고싶다는거잖아,1
키따,1
1패,1
딸쳐주세요,1
안뒤졌다,1
배꼽,1
도둑,1
두번쥭이내,1
펴퍄퍄퍄퍄퍄,1
2020년,1
훔쳐보는건,1
10년이,1
들어왔었는데,1
넓어보이냐,1
말이되냐,1
춍스미스wwwwww,1
순위가다르네,1
잡았네,1
참가부탁드립니다,1
드는,1
인정하는,1
쿨찐,1
정보만있음된다,1
콘동생입갤,1
머리치는거봐랔,1
사진을,1
야구감독,1
갓곡이다,1
따라하노,1
부원,1
잡고,1
환영합니다,1
왜있노,1
상식이었냐고,1
암것도없다,1
오픈성,1
표정안변하는거,1
브라도안하네,1
승리의,1
아니네,1
배꼽티,1
심경고백,1
빈유는,1
사용자,1
오챠노무,1
로봇처럼,1
의심하는거봐랔,1
빈집털이한거,1
i7내나라,1
시오후키좀,1
풍만한,1
춤추는거있잖아,1
초딩이랑노는,1
본체다,1
짚신벌레,1
8볼수있음,1
식사,1
시발연아,1
웃는거너무,1
쳐발렸노,1
입갤각이냐,1
요충,1
외국으로,1
가슴으로는,1
잘어울림,1
빨리싸라고,1
기종이야,1
완결이면,1
교복,1
나키게,1
말단이면,1
수업줄이었노,1
좋냐,1
못봄,1
머고,1
벗어라,1
팩트지,1
쫌만더,1
정자를,1
지금쯤도착할듯,1
밝혀져,1
합숙,1
nhk에,1
할배도,1
먹고,1
신경쓰이노,1
한계점이었놐,1
없는사람이,1
스킨십하네,1
같은사람임,1
뽑으라고,1
앞에서,1
제다이설,1
뒤질려하네,1
줄임말,1
개지랄이,1
시선,1
늦겠다,1
내앞에있음,1
원정오신분들,1
주작갤인가,1
광고하냐,1
이다,1
현기증난단,1
차서,1
하루종일,1
면역,1
잘하는데,1
엔드리스에이트에서,1
개꿀인데,1
쿨한거보소,1
의혹,1
최대임,1
2개월,1
미쿠로보고,1
신기록,1
띵언등판,1
왜잡았누,1
쳐박혀있냐,1
이쁜데,1
아곱등좌곧,1
암드,1
꽉눌릴것,1
야스정도는,1
냄기네,1
옮고싶다,1
입다물게만듬,1
하러갸야하고,1
사건이지,1
어색하냨,1
부장,1
해서,1
잡상식보솤,1
스피드스타는,1
쿄토,1
파악또,1
1등이라면서,1
마구흔들리놐,1
실사,1
씹새야,1
남친리볼빙,1
할거면,1
해주면,1
연기하는거도,1
오줌도,1
금일,1
수면말고,1
조지는중,1
갓가토,1
오바,1
하루히주작하는거도,1
3분전,1
여기에,1
안올라가는뎈,1
난데스와,1
야오이를,1
없이,1
귀엽셰,1
원한거냐,1
미친듯이하는데,1
해볼까,1
도촬충,1
완장은,1
보일때마다,1
무능력,1
주문도,1
있네,1
요원잡입,1
빡쳐서,1
빨간,1
8도,1
지발로,1
기습,1
변할듯,1
오밬,1
안가네,1
벗어줘라,1
위암소식이라고,1
으면,1
찢어졌다,1
폭딸치고,1
애미뒤진,1
요원들,1
있넼,1
공동화장실이냐,1
야키,1
닥추야,1
이해할수는,1
재생중임,1
향하는데,1
아무말이나,1
마크때문에,1
성적은,1
가세요,1
좆이돌충들은,1
됐고,1
할거없음,1
당당한거보솤,1
따뜩하게,1
입털지,1
걸렀는데,1
재앙의,1
좋으면서,1
다하고가넼,1
dbms잖어,1
원작,1
모노크롬,1
정확히는,1
갱신하네,1
딥러닝,1
같이자,1
쳐발릴,1
보류,1
자존감이,1
하아,1
10대인데,1
주작함,1
5위면,1
닥터,1
데스크,1
하겠노,1
개놀랐놐,1
왓슨으로,1
들을게,1
남북으로,1
몇화냐,1
커신이놐,1
힘만있으면,1
봤다가,1
있긴한데,1
집어넣네,1
아직은,1
뉴비입니닷,1
이것만,1
저지능이네,1
삐질,1
스포실패,1
했어도,1
다보는게,1
새끼가,1
대기,1
놓쳤네,1
화려하네,1
부르라고,1
원전,1
수면증,1
찡찡대는거,1
이딴거,1
써놔,1
문맹임,1
미소가,1
본가충이였노,1
히오스했노,1
아닐까,1
추가입갤,1
파딱이,1
436페타바이트,1
남자죠,1
마작을,1
심정을,1
코이브미,1
대여가아니라,1
눈치봐서,1
대딸쳐주는,1
볼륨감봐,1
들어가서,1
뭐라는거야,1
댓가,1
5등,1
몇화나,1
바운스,1
백업특,1
무릎배게,1
솔찍히,1
웃어넘길수있다,1
런할,1
미확인,1
비주얼,1
설겨중,1
풀려라,1
맞추면,1
마우스,1
순서가,1
명안,1
오키이,1
예쁨,1
예토전생함,1
알뜰,1
글씨가,1
틀었구나,1
쑤퍼,1
인간하나,1
일베충이네,1
미에테루,1
구매한거였냐,1
별명이,1
가입,1
코드잼,1
일처리,1
특수상대론,1
7등,1
셀프스포,1
애들,1
합법섹스각재는거봐,1
온데스,1
보러갔네,1
모션,1
빠르잖어,1
s였누,1
극우였놐,1
오셔싿,1
정석,1
쿈진지빠는,1
마굴인데,1
지구,1
쪽팔림,1
뒤저버림,1
세계창조의,1
존나커엽넼,1
각자,1
키타wwwwwwwwwwwwwwwwwwwwwwwwwwww,1
타임슬립,1
op가즈앜,1
낭비함,1
만만하니까,1
뭘가,1
개무섭겠다,1
찌질하기,1
다이스키,1
소설은,1
아레가,1
내놓은거,1
이름의,1
오지고요,1
자비로워지는거봐랔,1
6명이냐고,1
oma같은거,1
입갤하지마루욧,1
여름은,1
발표,1
몇화중계하고,1
모아보고싶다,1
2분마다,1
돌발성,1
등장인물,1
들을때마다,1
망한건,1
사는데,1
알았네,1
착한중계인데,1
안박힐거,1
잡혀간다,1
생각을,1
찍어노셈,1
기사쉑,1
타니가와도,1
씨바,1
송좋다,1
못한이유,1
고인인데도,1
이세계인어디갔냐,1
능력주의,1
문과일걸,1
조화,1
자는것뿐이얔,1
카미가하라,1
감옥,1
c베이스,1
즐거웠읍니다,1
맛보기,1
좋은것,1
다섯명까지,1
정식부가,1
리만제타함수,1
코법야입,1
28일의,1
숙성미쿠루,1
다단계냐,1
죠죠,1
안묶은거봐,1
여읃시,1
15498회,1
뭔소리야,1
좋은게,1
개소리,1
노래하게,1
이따,1
냉동,1
이기고,1
시지프스,1
어째서,1
등판,1
애니였네요,1
걸린,1
댕청,1
신원미상,1
빡침,1
쓱싹,1
도랏노,1
하러간다,1
딸치겠지,1
그랬냐,1
여기가,1
이때,1
해줬던거,1
1화,1
몰아가는거,1
2호,1
초보자가,1
심하네,1
주작준빜,1
사인,1
사방팔방에서,1
이딴,1
자지긁음,1
닫아라,1
명탐정,1
달려야지,1
2화,1
어이어이,1
술취한,1
애꿎은,1
망상폭발하넼,1
자주와라,1
허당끼는,1
미친년아,1
배터리,1
피망을,1
기사라고,1
모바일로,1
캐송이냐,1
여우주연상,1
lp를,1
확정,1
두번째,1
바닷가재나,1
동급생이랑,1
야는,1
1시간,1
앞으로,1
쳐하네,1
재탕중,1
작가폼이,1
마굴행,1
같은데,1
잠시의,1
방관한,1
공간에,1
못찍냨,1
없지,1
오자마자,1
존나뛰다가,1
섹스해,1
짓거리함,1
저것도,1
있는것들,1
힌트도안줌,1
물렁물렁,1
듣고있지도,1
15일의,1
개심심했넼,1
이상으로,1
11시에,1
불합리함,1
로젠메이든,1
3살발언,1
5화,1
됐다는거,1
미쳤냐,1
쳐찍노,1
해야하는거,1
있던,1
더하면,1
유입이오네,1
섬에서는,1
똑같넼,1
멘고맨고,1
조커에,1
코이즈미랑,1
abematv에서,1
맺으면,1
느린데,1
흥갤판독기,1
꼬박꼬박,1
갓슈벨,1
이새끼들은,1
연락처를,1
지구아니냐,1
깨졋죠,1
허리,1
테크닉,1
놔둘걸,1
시발좆댔어진심이야,1
아사쿠라좌,1
지옥에,1
책상,1
단편연재,1
방영당시에,1
맛있음,1
잠입한,1
드라마,1
999,1
아닌듯,1
귀빠는거,1
가슴비비지,1
찍잨,1
vga써야함,1
안틀은,1
취급,1
파는중임,1
매미가,1
들립니다,1
불꽃놀이,1
정신장애인들한테,1
놀아나지,1
없는뎈,1
시기갑,1
찍으셈,1
발표회인거,1
나오겠네,1
칠판지우개녀,1
피싸개,1
스포일러하는거봐,1
지켄,1
저러냐,1
왜이럼,1
그건,1
데자뷰,1
거르면,1
이란거다,1
정신,1
깍지끼는거,1
그게,1
되겠지,1
한이,1
배도,1
꼴리네,1
지병인,1
니코동에서,1
마빡,1
다음팟,1
머냐,1
장난,1
유사,1
잘라가버리겠데,1
그걸,1
최고순위,1
도는거,1
벗을,1
개꿀아니냐,1
만졌음,1
한거잖아,1
해외로런,1
슴짤,1
재밌게,1
첫등장,1
기생수,1
나쁘지,1
팀킬,1
개씹갓곡,1
오마쥬같음,1
도라이버라고,1
완결남,1
합법로리,1
몇일,1
설몀,1
가는데,1
카가미하라,1
가짜,1
코스,1
안할때,1
힘내자,1
느껴지면,1
야스오충이네,1
폰도,1
딸이냐,1
금요일,1
미쳤노,1
힘들어,1
좋아짐,1
않는거봐랔,1
적응안되네,1
주인,1
노림수인가,1
준비철저,1
따먹혀봐야,1
흥분해서,1
키떼쿠다사이,1
화질,1
잡노,1
100,1
미소녀,1
무는,1
주차시켜놓고,1
때리네,1
얘기할때,1
말해놓고,1
했어야지,1
왜저기뜸,1
침이라도,1
동결이네,1
켰음,1
던지네,1
주작,1
튕겼네,1
말이에요,1
결론안낸거,1
코신,1
롸잇,1
토나오게,1
1억이었누,1
doki릴,1
키스신에서,1
바니걸의,1
중계예정,1
풍선,1
20일의,1
폭딸쳐야지,1
연옥,1
갖자,1
2위했네,1
와트슨,1
귀찮아,1
우주가,1
브라만,1
바위에서,1
로리콘,1
블랙기업이네,1
했더니,1
껴있노,1
애들이나,1
같은,1
137,1
성장했노,1
이상성적취향이었냐,1
코기있다,1
5위정도면,1
국비,1
좋은데사네,1
심으로찌르네,1
훌륭한,1
빠냐,1
아무,1
2로,1
써드,1
광선총,1
스게,1
그딴소리가,1
콜라보,1
처럼,1
사진,1
귀여워,1
먹는거,1
화성인,1
노란브라,1
당하는건,1
안맞음,1
찍느셈,1
방광터진다,1
지난거임,1
금지사항이,1
답다,1
재등장하면,1
먹는게,1
불닭끓이러간다,1
칠석,1
3년전,1
무덤,1
절해야댐,1
소실장면,1
1화는,1
귀여운,1
잘못틀었네,1
무현도,1
d는,1
폭풍도,1
몇화인지,1
하판오징어,1
2기작화하루히,1
답답,1
메카,1
물개박수,1
내가범인,1
안질림,1
오라이오라이,1
미쿠누,1
연기면,1
개인,1
좆밥이네,1
밐루,1
사기당했네,1
웹뗄깜,1
냉장고,1
자지가,1
괞찮아,1
몰랐다,1
퍄퍞퍄,1
활동을,1
마지노선,1
사이코,1
과거,1
야스도,1
이즈미,1
가면보고,1
개팼다,1
1학년,1
부빗부빗,1
커녕,1
튜브,1
수식은,1
안마주침,1
즐기고있네,1
강조,1
서버,1
띠껍누,1
3살짜리,1
나카토,1
폰중계,1
롱버전,1
빵댕이라인,1
무료라니,1
됐네,1
1위갤임,1
치매설,1
들릴껀데,1
럽라,1
안죽었다고,1
인형탈알바,1
낚시대,1
두명은,1
아쉽지만,1
얼굴,1
느끼지만,1
비중이,1
일장연설,1
할배들,1
손잡는거,1
수영장,1
히얼,1
치트키입갤,1
쌌을걸,1
누구였냐,1
복부,1
여자,1
인형옷,1
전용,1
말단인데,1
대답도안하네,1
낳아주신,1
야스할,1
속았어,1
유괴각인데,1
맘먹고,1
무슨근거로,1
재노,1
챙겨뒀잖어,1
보지쑤셔달라고,1
나는데,1
김유식,1
죽었는데,1
타령,1
인남캐,1
꾸밈노동에,1
부러워함,1
올라간거,1
북고,1
희생자는,1
발기했나보네,1
빨갱이잡자고,1
저거다,1
엄청,1
복수중,1
쓰흐으으읍,1
다가오는데,1
합숙에피소드라는게,1
액체헬륨,1
웹은,1
슈파드라이바,1
24분,1
유일한,1
3류,1
야알못이었놐,1
나무위키충이네,1
여름답게,1
탁탁탁,1
가져갔자나,1
갤은,1
홈런인뎈,1
글쌌내,1
저리가라,1
무한리필,1
되나,1
미투각,1
5명이노,1
결혼,1
아니다,1
짧게,1
신세계,1
갤의,1
달면서,1
최소,1
키라고,1
글들이,1
넘어선,1
로켓쏘는게,1
뭐냐고,1
인력,1
남자가,1
의미,1
튀어나온거임,1
여자취급,1
올려준다,1
저장,1
없고,1
40분에방송킴,1
갤이,1
다나네,1
없어질리가,1
호러물이냐,1
압니다,1
못먹겠지,1
재생함,1
29일의,1
풀렸으려낰,1
나느데,1
한결같이,1
우주인이고,1
끄자,1
남았네,1
입고오는거같은데,1
겁도없네,1
긴장,1
일녀충,1
기겁해서,1
걸려있어,1
힐주는,1
있어요,1
개잘생겼네,1
글쓸때,1
빅토리,1
3만,1
영업,1
처음들어봐,1
방종까지,1
야츠키,1
