vocab,Freq
양덕들,2
약한거,2
약간,2
야하루,2
야이,2
야스하네,2
야붕이,2
야구부를,2
야구대회,2
야구는,2
야갤,2
앤솔로지,2
앤들리스,2
애초에,2
애잘알이,2
애반게리온,2
애들이나,2
애니화된거,2
애니입덕작,2
애니음악,2
애니송,2
애니분량,2
애니보다가,2
애니메이숀,2
애니를,2
애니로,2
애가,2
앞에서,2
압도적인,2
암튼,2
알파고,2
알제,2
알았지,2
알았다,2
알았는데,2
알아가지고,2
알려줌,2
알려주라,2
알고있는게,2
않이,2
않은,2
않았음,2
않았나,2
않는,2
안해주냐,2
안해,2
안한다,2
안죽은갤,2
안전하게,2
안읽었는데,2
안올리,2
안올라가는뎈,2
안열어,2
안에,2
안쓰는,2
안봤음,2
안보이나,2
안만들건,2
안들어온다,2
안된다,2
안되었는데,2
안되는,2
안댐,2
안녕하루히,2
안남음,2
안남았네,2
안나왔냐,2
안나옴,2
안나온거냐,2
안괴롭혔지,2
안경을,2
안경벗어,2
아쿠아,2
아침부터,2
아직은,2
아줌마,2
아조씨,2
아저씨들,2
아재들,2
아인슈타인계,2
아이마스,2
아이디어,2
아이돌로,2
아이,2
아야나미,2
아씹,2
아싸,2
아쉽다,2
아쉬운,2
아베,2
아무것도,2
아마브릴,2
아리아,2
아름다운,2
아니여,2
아니었을까,2
아니서머,2
아니사마,2
아는사람,2
씹흥갤,2
씹새끼,2
씹뜨억,2
씹덕이,2
쓸만한,2
쓰르라미,2
쓰레기,2
쓰다가,2
쓰는펜은,2
쓰는데,2
쓰는거냐,2
싸움,2
싸울수는,2
싸보렸다,2
싶소,2
싫어하는,2
실화임,2
실제로,2
실시간,2
실사드라마,2
실사,2
실북갤을가네,2
신세계,2
신생아,2
신기술이,2
신극장판,2
신규,2
시험이,2
시초가,2
시체갤러리에,2
시청자,2
시작했다,2
시작함,2
시작한게,2
시방,2
시발점,2
시발아,2
시발새끼,2
시발련아,2
시간정지다,2
슴짤,2
슬라이딩,2
스핀오프,2
스폰서,2
스트라이크가,2
스토리,2
스즈미야하루히의,2
스미스를,2
스니커즈,2
슈퍼,2
쉬움,2
숨겨진,2
순정충,2
수정,2
수고했다,2
솔직해질,2
손놀림,2
속으로,2
소중한거,2
소실보는중인대,2
소실만,2
소실다봄,2
소식없냐,2
소식듣고,2
소스단,2
소샤게,2
소리,2
소름돋는거찾음,2
셔터,2
섹스해,2
섹스,2
세카이,2
세이버,2
세상에,2
세대분류,2
세대면,2
세대,2
성지순례기로,2
성우새끼,2
성욕을,2
설정이,2
설명,2
설날인데,2
선호,2
선택한,2
선정한,2
선생들도,2
선배,2
샤프트,2
생일인거도,2
생머리,2
생리,2
생긴지,2
생기면,2
생겼다,2
생각했노,2
생각해보니까,2
생각한,2
생각하면,2
생각하는거냐,2
생각에,2
생각났다,2
생각남,2
생각난건데,2
새해에는,2
새우튀김,2
새소식,2
새끼가,2
새갤주,2
상품권,2
상식이냐,2
상냥함의,2
상남자,2
상관없는,2
삼촌,2
살아있는데,2
살아잇냐,2
살아날거임,2
살사람,2
살리자,2
살려야한다,2
산악회움짤,2
산소호흡기를,2
사형이냐,2
사촌동생,2
사이에,2
사실은,2
사방팔방,2
사랑했다,2
사랑해,2
사람인데,2
사람은,2
사라지네,2
사라져가는,2
사놓고,2
사냐,2
뿌요센세가,2
뻘글이나자주써야지,2
뻘글,2
빼고,2
빳따,2
빨고싶다,2
빨간,2
빡치지,2
빡치는,2
빡쳐서,2
빠지면,2
빠빠빠,2
빠를까,2
빠는거,2
빙과,2
빈유라,2
비중이,2
비슷하군,2
비디오,2
블로거의,2
블랙불릿,2
브로리가,2
브금이든,2
브금,2
붙여라,2
불쌍하게,2
불렀는데,2
분위기,2
분열,2
분식집,2
분명,2
분량,2
분노의,2
분기,2
부활동,2
부터,2
부인들,2
부실에,2
부서지나요,2
부모님,2
부른다,2
부럽다,2
부럽네,2
봤을때,2
봤었는데,2
봤던,2
봐야지,2
봐서,2
봐버려서,2
봐랔,2
볼펜,2
볼수,2
볼만했는데,2
볼만한,2
볼땐,2
볼때는,2
볼게,2
볼거,2
본편보다,2
본심,2
본사람,2
본격,2
본거같어,2
복학하고,2
복종,2
복구,2
보플,2
보여준거냐,2
보여드리겠습니다,2
보면되냐,2
보내는,2
보고있습니다,2
보고싶댜,2
보고가,2
별로네,2
번역해와라,2
번역이,2
버리고,2
백화,2
백퍼,2
백설공주,2
배너,2
배경이,2
방영하는거냐,2
방영당시,2
방에,2
방송하냐,2
방송에,2
방송보고,2
방과후,2
밥상에서,2
발표하는,2
발바닥,2
발매될,2
발매,2
발렌타인,2
발견한,2
받으세여,2
받아야대지,2
반사광,2
반박불가,2
바위인간아니냐,2
바보같아,2
바랍니다,2
바니걸을,2
바뀐,2
바뀌었던데,2
바꿔라,2
바꿈,2
밀리애니,2
미확인,2
미투운동,2
미타이나,2
미쿠룽,2
미쿠루보고,2
미연시,2
미안해,2
미스테리,2
미스터리동아리,2
미소녀,2
미세먼지,2
미만잡,2
미래가,2
미라쿠루,2
미라이,2
뭔지,2
뭔뎈,2
뭐하고,2
뭐여,2
뭐냐고,2
물벼룩,2
물리학과갔다고한,2
물리학과,2
문제였음,2
문제,2
문예부,2
문득,2
무조건,2
무음,2
무시하고,2
무서웠던,2
무덤을,2
묘하게,2
못했는데,2
못하는,2
못보는,2
못들어본말,2
몰랐다,2
몰라도,2
몬데,2
목표는,2
모티브로,2
모지,2
모자이크,2
모야,2
모아보고싶다,2
모습,2
모른다며,2
모르더라,2
모르냐,2
모르겠어,2
모르겟구,2
모든,2
모니터만,2
모노스페이스로,2
몇화,2
몇명이,2
몇년째,2
몇년만에,2
멸망,2
멘탈붕괴,2
멘고멘고,2
멕시코에,2
메이저,2
메이,2
먼저,2
먼데,2
먹는,2
머하는,2
머장님,2
머임,2
머리스타일,2
머리,2
머냐,2
매주,2
매니저,2
맞잖아,2
맞아,2
맞네,2
망햇다,2
망갤이내,2
맘에드는,2
맑음,2
맑게맑게,2
말해서,2
말하면,2
말이에요,2
말은,2
말라고,2
많지,2
많이들,2
많음,2
많은거같아,2
많으면,2
많았지,2
많았음,2
많아진거같누,2
많다,2
만화판빼곤,2
만화시장,2
만화방,2
만족스러웠다,2
만연체,2
만세,2
만들었는데,2
만들어주셈,2
만들수,2
만들면,2
만들기,2
만들고,2
만들겸,2
만든다며,2
만든거,2
만든,2
만념글,2
만난,2
만나면,2
만갤,2
막바지야,2
마키,2
마켓,2
마지노선,2
마인드네,2
마시고,2
마법소녀,2
링크글,2
리젠율,2
리빙포인트,2
리뷰글,2
리만제타,2
리마스터,2
리더,2
료코가,2
로스트마이뮤직,2
로리히,2
로고,2
레후,2
레스토랑,2
레딧에,2
레딧,2
러키스타로,2
러브레터,2
러브라이브,2
량궁하르히,2
랩소디,2
랜덤,2
라이프,2
라노벨에서,2
라노베,2
띵작,2
띵곡임,2
뜬금없음,2
떨어지는,2
떡상이냐,2
떡밥이,2
떡락,2
떡돌리고,2
떠드는거지,2
때면,2
때는,2
딸치려고,2
디자인,2
디아블로,2
디게,2
등판,2
등록,2
들이밀더라,2
들음,2
들을만하다,2
들어와볼때마다,2
들어오는일이,2
들어야됨,2
들어도,2
들어갔네,2
들어가노,2
들린다,2
들러보는,2
들고가도,2
듣자,2
듣고있는,2
듣고가,2
드립,2
드뎌,2
드는,2
뒤짐,2
뒤지기싫으면,2
뒤졌노,2
뒤에,2
둘이,2
두편,2
두번째,2
두근두근,2
됬다,2
된다,2
되면,2
되는거,2
됐냐,2
동침,2
동인지갤이냐,2
동시에,2
돌파,2
돌아오겟냐,2
돌아간거,2
돌아가고싶다는거잖아,2
돌리면,2
돌리러,2
도입부,2
도서관에서였는데,2
도서,2
도메인,2
던만추,2
덕후들,2
더빙,2
댄스들,2
댄스,2
대환장,2
대학생새끼들,2
대학,2
대통령은,2
대짜,2
대박이네,2
대단한,2
대나무,2
대관하는사람이,2
당해봐야,2
당장,2
답장왔다,2
답변,2
달리는,2
달리기,2
달려왔다,2
달려야겠다,2
달님,2
단편집,2
단편이,2
단장의,2
다읽었다,2
다음에,2
다음분기,2
다시봐도,2
다시보는,2
다시금,2
다보고,2
다니는,2
다가오는,2
님들아,2
님들머함,2
니시노미,2
니노,2
니가,2
늦은,2
늦었지만,2
늘어나고있었는데,2
느낌이,2
느그이름보고옴,2
느그들,2
뉴비입니다,2
눈치없노,2
눈을,2
눈온다,2
눈썹봐,2
눈물이,2
눈물나냐,2
놓아줄때,2
놓고,2
높은거,2
놀러옴,2
논란,2
노력했,2
노력하는,2
노래틀어주세여,2
노래에,2
노겜노라,2
념글에,2
녀석은,2
네덕,2
넘어선,2
넘어가네,2
넘무,2
넘나좋음,2
넘나좋,2
너의이름은,2
너때문이잖아,2
너도,2
너네들,2
내일이,2
내인생도,2
내용을,2
내면,2
내고,2
낳고,2
났다고,2
남았노,2
남북통일은,2
날짜,2
날이,2
낙서,2
나이트,2
나의,2
나왔었네,2
나왔어,2
나왔네,2
나와도,2
나올까,2
나올거,2
나온다는데요,2
나오려면,2
나무위키충,2
나는거,2
나간,2
나가토유키짱의소실ova재밌네,2
나가토유키그림체도,2
나가루에게,2
나가,2
끝냈어야,2
끝났냐,2
끝남,2
끝나노,2
끌었던,2
꿀팁,2
꿀잼,2
꼴리넼,2
꼬리치는거봐,2
꺼내서,2
깨지는,2
깨우는,2
까본다,2
길게,2
기타,2
기준,2
기억해둔다,2
기억하냐,2
기억을,2
기억나냐,2
기쁨,2
기본사진,2
기대했음,2
기대했었는데,2
기대해도,2
기대하넼,2
기대된다,2
기대되는군,2
기다리면서,2
기념으로,2
기관,2
급식충오늘의급식,2
금칙사항,2
금요일,2
금방,2
글하나더써놈,2
글은,2
글쓰기,2
글들이,2
근처,2
극혐,2
극장판으로,2
그만하고,2
그림체는,2
그리운,2
그리,2
그렌라간,2
그런지,2
그런,2
그러게,2
그니까,2
그거아냐,2
그거냐,2
규탄,2
귀여워,2
귀여운데,2
권장도서,2
권력,2
궁금해서,2
군대갔다와서,2
군대가기전에,2
군대,2
구합니다,2
구분법,2
구글에,2
교토애니메이션,2
교토,2
교애니,2
굉장히,2
괜히,2
괜찮은게,2
광고컨텐츠,2
관한,2
공짜로,2
공지를,2
공지글쓰려다가,2
공지갔냐,2
공중화장실,2
공앱으로,2
공앱,2
공부하네,2
공부,2
공략,2
곳임,2
고플,2
고추참치,2
고전애니,2
고백봐라,2
고맙다,2
고루히,2
고도증후군,2
계절,2
계기는,2
경연,2
경로탐색,2
견제하네,2
겨울이,2
겨우,2
게임에,2
게이트,2
것입니다,2
것에,2
검은방,2
검색하면,2
검색하는데,2
건담,2
거임,2
거대파랑젤리,2
갱신하고,2
갤주쉑,2
갤주도,2
갤주님은,2
갤임,2
갤살아있긴하네,2
갤럼인데,2
개쩌네,2
개잘어울려,2
개웃기네,2
개신기하다,2
개소린지,2
개새끼들앜,2
개빠르놐,2
개발,2
개꿀팁,2
개꿀,2
개꼴렸다,2
개귀찮아하는거,2
개강,2
같지,2
같은건,2
강해진,2
강대국이면,2
갔다온다,2
갓흥갤봐랔,2
갓애니,2
갓곡,2
감성,2
간호사복,2
간닼,2
간간히,2
각잡는거봐라,2
가진,2
가지,2
가져오면서제목,2
가져가냐,2
가운데,2
가슴큰,2
가봤는데,2
가능하냐,2
가능이네,2
가능성에,2
가끔씩,2
가끔,2
가격,2
waifu2x,2
tva다봄,2
ts버전으로,2
sos단의,2
pc로,2
ost는,2
op장면,2
nt노벨,2
ntr콘,2
e북없냐,2
ed는,2
ed가,2
dmm야겜,2
bd사는거,2
9일차,2
9시에,2
8일차,2
8일의,2
8번,2
8권,2
88시간,2
7일차,2
7일,2
7월7일,2
6회차인데,2
6일차,2
6일,2
5화는,2
5일차,2
5일,2
5위,2
5년만의,2
50,2
4컷,2
4일의,2
4명인거,2
4개,2
4997,2
40분까지,2
3일전에,2
3일의,2
3인방,2
3살,2
3분기,2
3명이면,2
3년전,2
3년동안,2
3년간,2
3기보다,2
3기를,2
3기나올가능성,2
3기까지,2
3d,2
38,2
30초간,2
30일의,2
30대,2
2차원,2
2일차였네,2
2일의,2
2위다,2
2월,2
2대,2
2년전에,2
2기엔딩에서,2
29일,2
27화,2
27,2
21세기,2
2100,2
2005년인가에,2
20,2
1회,2
1화만,2
1학년,2
1주일이면,2
1일의,2
1도,2
1기는,2
1권은,2
19일은,2
1704일째가,2
17,2
16강전,2
16,2
15년,2
15,2
14,2
13일의,2
13일,2
13년,2
12주년,2
12일의,2
12시,2
12년전,2
12권의,2
11일차,2
11일을,2
11년만에,2
10시,2
10살이면,2
10명,2
10권,2
1080,2
100년,2
09년대,2
01,2
00년대,2
힙합곡입니다,1
힙스터라서,1
힘의,1
힘만있으면,1
힘듦,1
힘들텐데,1
힘들었겠다,1
힘내자,1
힘내랔,1
힘내라,1
힌트도안줌,1
히페리온,1
히트칠,1
히트이벤트,1
히키코모리,1
히키,1
히잉,1
히얼,1
히사시부리,1
히뽀브,1
히루히,1
히로인은,1
히라노아야가,1
히구라시,1
희안한게,1
희망편,1
희망이,1
희망을,1
희망없어보이면서도,1
희망2,1
흥행한게,1
흥했으면,1
흥해,1
흥할텐데,1
흥한다,1
흥한갤,1
흥하더라,1
흥하는거아니다,1
흥하네요,1
흥하고,1
흥분했지만,1
흥분해서,1
흥민이형,1
흥겹네,1
흥갤판독기,1
흥갤이라,1
흥갤에,1
흥갤기념,1
흥갤같네,1
흥갤가니,1
흙은,1
흙으로,1
흘러들어와가지고,1
흔한,1
흔적을,1
흔들어대는,1
흔드는,1
흑우의,1
흑우들이,1
흑신은,1
흑두루미,1
흐흐흐,1
흐흐,1
흐믓합니다,1
흐릿해짐,1
흐리는,1
흉노,1
휴머노이드,1
휴대전화,1
휴깼네요,1
휴게소,1
휴가인데,1
휴가다,1
휴가나올때까지,1
훼미리,1
훔쳐보는건,1
훑어봤는데,1
훈련소는,1
훅들어오네,1
후회해야지,1
후회한다,1
후회된다,1
후회,1
후편,1
후원좀,1
후에엥,1
후속편좀,1
후속편vs에반게리온,1
후속은언제나오냐,1
후속은,1
후속안내냐고,1
후반이랑,1
후반,1
후못후,1
후리후리댄스,1
후로그램,1
후레후레요,1
후딱,1
효과가있긴,1
효고,1
횡단보도,1
횐님덜,1
회원판매,1
회식할,1
회식한번,1
회상해봅니다,1
회사,1
회복,1
황혼기겠지,1
황천길,1
황금연휴,1
활성화시켜야겠어,1
활성화,1
활성이,1
활력,1
활동력,1
활기차게,1
확인중,1
확실히뒤졌구나,1
확실히,1
확실한듯,1
확실하게,1
확률은,1
확률로,1
확률,1
화학망함,1
화집,1
화질,1
화제의,1
화제거리라도,1
화제,1
화장실타임,1
화보,1
화를,1
화력좋노,1
화력이,1
화려한,1
화려하네,1
화들딱,1
화대가,1
화대,1
화는,1
화내며,1
화났다,1
화난,1
화나,1
화과자까지갔다줬누,1
홍차는,1
홍차가,1
홍보용,1
홍보에는,1
홍보를,1
홍보로,1
홍보라도,1
홍대를,1
홈런인뎈,1
홈런,1
홀홀,1
혼자사는데,1
혼자볼떈,1
혼신의,1
혼수상태에서,1
혼미,1
혼내줘여지,1
호텔에서,1
호타로,1
호킹쨩,1
호시이,1
호로년,1
호구쉑,1
호구,1
호고곡,1
형아들은,1
형들이야,1
형들,1
협업할때도,1
혐한,1
혐오하는거죠,1
혐오자가,1
현장반응,1
현장,1
현역일,1
현역인,1
현역이네,1
현역으로,1
현실화,1
현실주의,1
현실적으로,1
현대의,1
현대문학적인,1
현기증난단,1
현관합체좀,1
현20,1
헷갈,1
헤이세이,1
헤이,1
헤에에,1
헤어스타일좀,1
헤비메탈,1
헤드마스터,1
헛소리보단,1
험하지만,1
헌팅을,1
헌팅,1
헌터완결,1
헌터x헌터가,1
헌터,1
헌책방,1
헌신적인,1
헌법으로,1
허접,1
허용여부를,1
허억,1
허세오지구,1
허벅지봐,1
허리필시간없다,1
허락했음,1
허락은,1
허당끼는,1
허구한날,1
허걱,1
향후,1
향하는데,1
향신료가,1
행시,1
행복하네,1
행거,1
했음,1
했을때,1
했었는데,1
했어야,1
했더니,1
했답니다,1
했다고,1
했네,1
했나,1
했구나,1
햇갈렸던,1
햄버그회로,1
핸폰,1
핸드폰에,1
핸드제스쳐,1
핸드메이드,1
핵폐기물인데,1
핵스포주의,1
핵따묶,1
핵개발했노,1
해피뉴이어,1
해킹당해서,1
해쳐먹었노,1
해체음미,1
해줬던거,1
해줄수,1
해주세요,1
해제,1
해이다,1
해외망,1
해야한다,1
해야하지않을까,1
해야됨,1
해야될듯,1
해소시켜주는것도,1
해석되게,1
해서해봐라,1
해서왓는데,1
해볼려고,1
해보지,1
해보셈,1
해보는데,1
해명좀,1
해마다,1
해리포터,1
해라,1
해드립니다,1
해달라고,1
해뇠었나,1
해군입대한,1
해군사관학교,1
해군니마,1
항상,1
핫하다는,1
핫식스,1
핫스팟,1
핫산때문에,1
핫떡밥,1
합시다,1
합성,1
합병,1
합법적으로,1
합법섹스각재는거봐,1
합법로리,1
합법거유로리임,1
함수에,1
함부로,1
함대,1
함께하는,1
할일,1
할아버지들,1
할수잇는거아님,1
할배쉑,1
할배새끼,1
할배들,1
할배도,1
할배나와서,1
할배가,1
할머니,1
할매미는,1
할말이없누,1
할말,1
할만하다,1
할리우드에서,1
할로우,1
할려면,1
할라피뇨롱치킨버거,1
할듯,1
할께,1
할까,1
할것이,1
할거없으면,1
할거다,1
할거같은데,1
한화한화,1
한편씩,1
한짤,1
한심하다,1
한숨이,1
한숨에,1
한수임,1
한사람,1
한번은,1
한번에,1
한명씩,1
한마리가,1
한땐,1
한드는거,1
한데,1
한대,1
한달이나쉬었다,1
한달에,1
한다는데,1
한다군마이너갤만듬,1
한녀마인드,1
한녀같음,1
한남충쉨,1
한글화된,1
한글판,1
한글번역됬으면,1
한글로,1
한권,1
한국지부,1
한국이,1
한국오타쿠,1
한국어있어서,1
한국시리즈,1
한국수입의,1
한국더빙으로,1
한국귀국했거든,1
한골,1
한곡허쉴,1
한계점이었놐,1
한계같다,1
한게,1
한거있음,1
한거임,1
한거야,1
한거냐,1
한개씩,1
한개,1
한가위,1
한가운데서,1
학창생활이야,1
학원물이라는,1
학원러브코미디의,1
학원,1
학생때로,1
학생,1
학교에서신기한일있었음,1
학교복지,1
학교갔다와서,1
학교matlab에서,1
학계의정설,1
하히르의,1
하후,1
하하하,1
하하오늘도5시반기상이다,1
하타,1
하콘데,1
하츠네,1
하찮은,1
하차각,1
하찌가쯔,1
하지않음,1
하지매마쇼,1
하지말자,1
하지만,1
하지마셈,1
하지,1
하잖어,1
하이요,1
하이스코어걸도,1
하와이,1
하여튼,1
하여,1
하스스톤,1
하숙집,1
하수인,1
하셈,1
하붕이,1
하벌써꿑,1
하면서,1
하면됨,1
하룻밤,1
하루힌데,1
하루힉,1
하루히에청춘을다바쳤다고요,1
하루하에,1
하루컷했다,1
하루카는,1
하루에한번글쓰기캠페인합시다,1
하루성경,1
하루부터글쓰기캠페인,1
하루미쿠,1
하루도라증정,1
하루냥이랑,1
하루나,1
하루가,1
하루1글,1
하로리,1
하렘왕,1
하렘물,1
하레하레유카이임,1
하러간다,1
하라밸,1
하떡지추천좀,1
하따먹,1
하도,1
하던데,1
하던,1
하다끝나네,1
하는짓까지,1
하는지,1
하는줄알았는디,1
하는일이지,1
하는게,1
하네요,1
하난,1
하나일둣,1
하나의,1
하나씩이라도,1
하나는,1
하나가,1
하고싶네,1
하고나서,1
하겠노,1
하게,1
하거든,1
하갤질,1
하갤은,1
하갤에올렸던,1
하갤사람,1
하갤배,1
하갤럼들아,1
하갤러들평균연령이,1
핏빛노을,1
핍박하는,1
필터링된거엿네,1
필여없는,1
필살기,1
필사적으로,1
필명이,1
필명으로,1
필드어드밴티지,1
필독서,1
필독,1
피해자의,1
피해보는거,1
피터지는거봐랔,1
피타텐,1
피크닉옴,1
피카소,1
피싸개,1
피서가면,1
피빠는짤,1
피부,1
피눈물행,1
피꺼솟,1
피까솟,1
피그마,1
피규어와,1
플레이아데스,1
플랫폼아님,1
플래그,1
프린세스가,1
프리즈마,1
프리,1
프롤로그는,1
프로일남충,1
프로이트,1
프로듀스했어야지,1
프로그램에,1
프로,1
프레시에서,1
프랑소와즈,1
프라하츠,1
프라이멀하츠,1
퓨판임,1
퓨아퓨아하,1
풍만한,1
풍경,1
풋풋했던,1
품평회,1
풀체인,1
풀죽은거,1
풀어줄,1
풀어주기,1
풀셋트로,1
풀리냐,1
풀롯이,1
풀렸으려낰,1
풀려싿,1
풀려라,1
풀네임,1
풀고자야지,1
풀겠습니다,1
푸요,1
푸릉푸릉가슴,1
푸는것같음,1
푸념함,1
푸념좀,1
표하십시오,1
표지는다버렸다,1
표정에,1
표정봐라,1
표정머꼴,1
표절인데요,1
표절논란,1
표기된다,1
폼은,1
폴리포니카,1
폴드,1
폰이,1
폰은,1
폰배경,1
폰도,1
폭풍전야,1
폭풍삼진당하넼,1
폭탄터지는,1
폭탄발언,1
폭소하겟다,1
폭발력은,1
폭딸치고,1
폭딸쳤을듯,1
폭딸쳐야지,1
폭딸임,1
폭동이다,1
포탈이었네,1
포켓몬,1
포커페이스갑,1
포즈,1
포스터,1
포수플라이,1
포수,1
포상,1
포기하고,1
포기,1
포갤하면서,1
폐지함에,1
폐지,1
폐쇠공간갇힌게몇화,1
폐쇄공간때도,1
평행우주설,1
평택,1
평안한,1
평소에,1
평면으로,1
평가좀,1
펼쳐봐도,1
편집한,1
편집부에서,1
편집누가했냐,1
편인데,1
편의점에,1
펴퍄퍄퍄퍄퍄,1
펙트,1
페티시,1
페티쉬있는거,1
페이트에,1
페어리테일,1
페스나는,1
페르소나,1
페그오나,1
펑고라고,1
퍼즐,1
퍼졌던,1
퍼왔다,1
퍈티를,1
퍄퍞퍄,1
퍄퍄퍄퍄퍄퍄퍄퍄퍄,1
팽개치는거봐랔,1
팬티냄새,1
팬티가,1
팬티,1
팬질할,1
팬이라면,1
팬은,1
팬아트,1
팬들이,1
팬덤이,1
팬덤,1
팬까페,1
팩폭하노,1
팩폭갤러리,1
팩폭,1
팩트로,1
팩국지로,1
패치라도,1
패왕,1
패스트볼만,1
패배,1
패망계획,1
패러렐,1
패드맆,1
패드립을,1
패는,1
팡야,1
팟보는데,1
팝업,1
팔았냐,1
팔사람,1
팔릴텐데,1
팔릴거같냐,1
팔린게,1
팔리는,1
팔리냐,1
팔렸었네,1
팔려갔다는,1
팔까,1
판타즘,1
판정작,1
판정,1
판매하려는,1
판매중,1
판단하겠지,1
판다는,1
판권사버려서,1
파티,1
파트,1
파쿠리야,1
파일은,1
파인만은,1
파이썬베이스,1
파이러츠,1
파열음,1
파악또,1
파면,1
파란배경,1
파라다이스r,1
파는중임,1
파는데,1
파는거야,1
파는,1
파네,1
파급력,1
파괴범,1
파고들,1
팀킬,1
팀장,1
티키타카,1
티져,1
티비채널에,1
티비에서나왔음,1
티비에,1
티비보는데,1
틈을,1
틀이냐,1
틀어놓고,1
틀쓰한데,1
틀린말은,1
틀루히구했다,1
틀라고,1
틀딱전용입니까,1
틀딱작품입니까,1
틀딱이지,1
틀딱아조씨들밖에,1
틀딱씹덕아,1
틀딱스러운,1
틀딱라인업,1
틀딱들은,1
틀딱되서,1
틀딱냄새,1
틀딱고전이지,1
틀닥캐들은,1
틀니겜,1
틀니,1
튼실한,1
특훈,1
특출난거지,1
특집을,1
특집,1
특전이래봐야,1
특전,1
특이했던걸로,1
특이하게,1
특이점을,1
특유의,1
특수상대론,1
특보,1
특별히,1
특별하니까,1
특별취급하는,1
특별공연,1
트짹이도,1
트이타,1
트유,1
트위터에서,1
트월킹,1
트와이스,1
트루임,1
트루먼쇼,1
트롤링하다가,1
트레일러,1
트레이드마크가,1
트러블,1
트라이건,1
트라우마가,1
트는거야,1
투표해라,1
투표하고옴,1
투표판,1
투표잘해야,1
투표에서,1
투표방식,1
투표를,1
투척,1
투자자,1
투샷들,1
투박한,1
퇴학당한애,1
퇴근길,1
퇴갤직전,1
퇴갤이빨랐음,1
통해,1
통합하는게,1
통합공지,1
통틀어서,1
통채로,1
통째로,1
통장잔고확인해보자,1
통속의,1
통베식이구만,1
통과,1
톱10이다,1
토플,1
토요일부터,1
토모다치,1
토막상식,1
토렝이,1
토렌트파일하나못구하다니,1
토렌트나,1
토렌,1
토들러잖어,1
토나오네,1
토끼와,1
템들을,1
텐고쿠,1
텍본,1
테크닉,1
테이블야구,1
텀이,1
털었다,1
털린거봐랔,1
터트리고,1
터진지,1
터진썰,1
터진다,1
터졌넼,1
터져서,1
터져랔,1
택포,1
택스트로,1
택배왔다,1
태피스트리는,1
태양,1
태그에,1
태고의,1
탈티비판이었음,1
탈출했음,1
탈출하는,1
탈씹덕해도,1
탈락,1
탈덕합니다,1
탈덕기준표에,1
탈갤,1
탄신일,1
탄생했는지,1
탄생햇습니다,1
탁탁탁,1
탁구,1
타키가,1
타치바나,1
타자일,1
타임즈지,1
타임이닼,1
타임슬립,1
타임머신갤입니다,1
타임머신,1
타임루프중임,1
타임,1
타이틀,1
타이밍이,1
타오,1
타순,1
타서,1
타마키킁,1
타니가와씨,1
타구는,1
타갤,1
킹철의,1
킹수좌의,1
킹세계,1
킹루야,1
킹니테일,1
킹능성,1
킹갓토,1
킹갓드라이버,1
킹가토,1
킷타,1
키타였네,1
키타구치,1
키타고할때,1
키타가,1
키타wwwwwwwwwwwwwwwwwwwwwwwwwwww,1
키타wwwwwwwwwwwwwwwwww,1
키즈아토,1
키워드,1
키스했노,1
키스신에서,1
키스각,1
키스,1
키리노보단,1
키라요시카게갤러리입니다,1
키라고,1
키따,1
킁킁킁,1
클리어,1
클론이라는,1
클럽대항,1
클랜시스템이,1
클래식,1
큰듯,1
큰거같다,1
크흨,1
크큭,1
크윽,1
크다,1
크고,1
퀴즈대회같은거,1
퀴즈,1
퀄로,1
쿨한거보소,1
쿨찐,1
쿨러에,1
쿠이쿠이,1
쿠룽룽,1
쿠로이,1
쿠니키다밖에,1
쿠기밍이었다면,1
쿈쿤,1
쿈쿄,1
쿈코짤,1
쿈코였음,1
쿈코만,1
쿈코로,1
쿈자지,1
쿈인데,1
쿈이하루히이야기할때마다,1
쿈이였다면,1
쿈이라,1
쿈이나,1
쿈씨발새끼,1
쿈쌖기,1
쿈새끼는,1
쿈밖에없다,1
쿈만,1
쿈되는,1
쿈네,1
쿈게이야,1
쿈갤은,1
쿈갤러리가,1
쿈갑,1
쿈x코이즈미,1
쿄토,1
쿄코,1
쿄갤을,1
쿄갤분탕자제,1
콩가루가,1
콜렉션,1
콘서트,1
콘새끼,1
콘바스,1
코형,1
코페리온,1
코팅되어서,1
코토네,1
코터페이스,1
코타츠는,1
코코니,1
코코,1
코인을,1
코이즈미의반만,1
코윳쿠리,1
코예부가,1
코앞인데,1
코신,1
코스플레이,1
코스프레를,1
코스시킨거봐,1
코스,1
코법야입,1
코바토,1
코믹스로,1
코믹,1
코멘트,1
코루히다하루히는,1
코루각재노,1
코럼,1
코딩조무사였네,1
코드잼,1
코드는,1
코드기어스도,1
코드걸려있냐,1
코대성이론,1
코노스바충깟는데,1
코너가,1
코난도일같이,1
코기있다,1
코구장,1
코구에피소드,1
코구,1
코가토,1
켰음,1
켰더니,1
켜애니갤,1
켜서,1
켜놨노,1
켜놓은걸까,1
켜놓고간걸까,1
켄모치,1
켄고,1
케짱하루히말고,1
케이온스러워짐,1
케송도,1
케송,1
케릭터,1
케갤이랑,1
케갤은,1
컴플리트,1
컴퓨털한대면,1
컴퓨터에는,1
컴푸터,1
컴팩트한,1
컴터학원에서,1
컴터시간에,1
컴터,1
컴이란,1
컴으로도,1
컴에있는,1
컴박이,1
컴도있다,1
컴기준,1
컴갤에,1
컨셉이지,1
컨셉을,1
