vocab,Freq
스킬발동,1
스킬공개된애들추가,1
스킨하나,1
스킨으로,1
스킨에,1
스킨안주고,1
스킨보다,1
스킨만,1
스킨도,1
스킨값,1
스킨o가챠없는게,1
스작,1
쉬페,1
쉬워지겠네,1
쉬워보이는데,1
순한맛,1
순전중에,1
순전인데,1
순전이라는데,1
순전은,1
순전,1
순기능,1
숙소에서,1
숙소,1
수학좀,1
수치,1
수정한다,1
수정될까,1
수입말야,1
수영복,1
수동,1
쇼호,1
쇼죠젠센,1
솦갤에선,1
솔직하게,1
솔로몬의,1
손얹고,1
속하면,1
속박,1
소형도,1
소형건조,1
소전,1
소위,1
소설써,1
소름끼침,1
소녀전선에,1
센루로,1
센루랑,1
센루도,1
센루는,1
센들이,1
섹시,1
섹스한,1
세일이벤트,1
세인트루이스,1
세로드립,1
세네,1
세개임,1
세개만,1
성탄절선물,1
성장하고,1
성우지리네,1
성우,1
성야는,1
성불했는데,1
성대는,1
성능이,1
설정화,1
선택권,1
선생님들,1
선물,1
선동꾼들한테,1
선녀였던분,1
선녀같다,1
서약하는걸,1
서약은,1
서약반지,1
서버,1
서가지고,1
생긴다,1
생기지않았나,1
생기던가,1
생기는,1
생겨도,1
생각함,1
생각하니,1
생각난건데,1
샌디마이크는,1
샌디랑,1
색기들아,1
새해,1
새끼,1
상태에서,1
상쾌하다,1
상자깡,1
상세수치,1
상상못하네,1
상관없던데,1
샀더니,1
샀는데,1
삿을텐데,1
삼키고,1
삼식탄,1
삼사관도는거,1
살접힌,1
살꺼,1
살거없고,1
살거냐,1
살거,1
산타,1
산소어뢰,1
산다,1
사투리,1
사줬따,1
사줄까,1
사자,1
사이코야,1
사용,1
사시였네,1
사서,1
사버린,1
사려는데,1
사람들이,1
사라지면,1
사라져서,1
사도됨,1
사는게,1
사기임,1
사기인건,1
사기당할뻔,1
뽑은애는,1
뽑는게,1
뽑는,1
뽑냐,1
빼먹고계산함,1
빻았는데,1
빨파노,1
빨빨이고,1
빨갱이다,1
빠진너,1
빠지질,1
빛카사,1
빅젖충새끼들,1
비틱질하다,1
비틱임,1
비틱근근새끼들,1
비축본,1
비싸게,1
비시즌의,1
비슷하네,1
비스마르크는,1
비버즈,1
비교했었자너,1
비교해본거,1
붕쯔붕쯔임,1
붕쯔라투디라,1
붕쯔거린다고,1
붕쯔,1
불타서,1
불알,1
불안함,1
불러줘,1
불고기소음순펼치고,1
분할,1
분출시킬,1
분들,1
부포스킬을,1
부포도,1
부포경순,1
부포가,1
부포,1
부분이,1
부럽네,1
부러워하던데,1
부들부들,1
부경이,1
봤는데,1
봐줘,1
봐야함,1
봐야하지,1
본인쟝,1
본사람,1
본거임,1
복커늒네,1
복커,1
복주머니의,1
복장,1
복습용,1
복귀했는데,1
복귀한지,1
복귀전,1
복권,1
복구함,1
복각은,1
복각안대나여,1
보포스,1
보통,1
보자마자,1
보이스,1
보석얼마나빨리려나,1
보석가구,1
보상,1
보빔짤좀더줘바,1
보빔만화생각남,1
보딱이라도,1
보딱,1
보드릿지,1
보는,1
보네,1
보내면,1
보급할인,1
보고있음,1
보고싶다,1
병신임,1
병신들,1
병신같이,1
병신,1
변태성욕들,1
변경됨,1
벽최지들,1
벽붕인데,1
벽붕아,1
벽부터친구놈운빨조지네,1
벽린인데,1
벽린이인데,1
벽람할때,1
벽람이,1
벽람의,1
벽람은,1
벽람유저,1
벽람신은,1
벽갤말고,1
벨파가,1
벨파,1
베이스,1
벗어날거,1
법좀,1
범석이,1
범석아,1
범석무죄,1
범석,1
번외,1
버프보면,1
버프,1
버림,1
버렸잖아,1
버그냐,1
버그나,1
백퍼,1
배율,1
배였으면,1
배빵,1
배려해주기로,1
배들이다,1
방향키,1
방심하면안됨,1
방생하고,1
방붕이는,1
방법,1
방덱,1
밝혀지는거냐,1
발큐리아,1
발바닥,1
받쳐진,1
받을,1
받는게,1
반지팩도,1
반지패키지,1
반지,1
박었는데,1
바름,1
바로나올까바,1
바라지도,1
바뀐다,1
바꿀쉑있음,1
밑글,1
밀면안되냐,1
밀린,1
밀덕새끼들,1
믿고있었다고,1
미친년,1
미친,1
미쳤음,1
미쳤다,1
미쳤는데,1
미쳤누,1
미사토처럼,1
미사일,1
미리미리,1
미래,1
미덱쓰던,1
미니이벤,1
미니애폴리스,1
미국방덱한새끼들,1
미국덱에,1
뭔지아냐,1
뭔뜻임,1
